path,label,class,group,split,fold
cashew_leaf_dataset_raw/anthracnose/anthracnose122__jpg.rf.40b4e8c7c93e84df69802171a694e13e.jpg,0,anthracnose,7da1f4784393,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1045__jpg.rf.7e05456a63203a384e935af43844bf03.jpg,0,anthracnose,f2a456827d23,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose843__jpg.rf.53f22805c5a03794815a037317fbdf45.jpg,0,anthracnose,c76b87aab8e0,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose50__jpg.rf.53ceece8c6f9f73c62d3932f82004091.jpg,0,anthracnose,d2cb1792c650,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose170__jpg.rf.c3b42800fde5baa80a0dbe77237a2afc.jpg,0,anthracnose,621c451eaa5d,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose811__jpg.rf.75cf563d6ff9cebc7a84589d1e7ee4f8.jpg,0,anthracnose,3775d6405110,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1292__jpg.rf.80832d55539a4229bdcaf34697530fef.jpg,0,anthracnose,eef6f67d66fa,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1174__jpg.rf.d9dc9674a75f53335f29fbacd30cd7fc.jpg,0,anthracnose,7cd91ec6f1c3,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose215__jpg.rf.353793e708d68958c2f684f394cb1bb2.jpg,0,anthracnose,a0eba17027cb,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose9__jpg.rf.9371b9964df2b3e9047a6355aac6bede.jpg,0,anthracnose,6c37975d3982,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose980__jpg.rf.80445bac38cd278c1ccacbd930ac9ace.jpg,0,anthracnose,939127519702,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose330__jpg.rf.af7bf66698c50105fce6f08d8e9f81a6.jpg,0,anthracnose,a232486f9557,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1581__jpg.rf.e59cff094f22bc43751ea4f848d3d8a8.jpg,0,anthracnose,399e2b906022,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1529__jpg.rf.e4b9abb52375d520c98d6d25a0f53a55.jpg,0,anthracnose,05130b263484,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose850__jpg.rf.e6a1566a3afb974e2d52f898335a4ad5.jpg,0,anthracnose,65b90fadfa01,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1130__jpg.rf.480252d0e46c0fbf43ba730ed2ff0d32.jpg,0,anthracnose,8ea90737b025,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1334__jpg.rf.f401f72da60974d664835255b6431cb7.jpg,0,anthracnose,57464454c380,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose231__jpg.rf.0a1fd5a30d17fe6c0829065f01405540.jpg,0,anthracnose,4143a99a337f,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose847__jpg.rf.fe2c590097d233fc73a9b2375ca437c5.jpg,0,anthracnose,15b2198c001d,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose960__jpg.rf.a62b2ddb804a339383f0d360ab93711a.jpg,0,anthracnose,f4b40ff595a3,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1460__jpg.rf.735302019f1148f06d5dd42b01f10b63.jpg,0,anthracnose,47c17b6e88ce,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose463__jpg.rf.4c4325c6d0aa0bf47e014c9a09563720.jpg,0,anthracnose,0aed5cda4411,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1085__jpg.rf.ff98fca204820416079155b94a8505a4.jpg,0,anthracnose,1b5f9831e94b,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose608__jpg.rf.3dd0c3e82dd93923b42dc596640e2c45.jpg,0,anthracnose,ea0670200436,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose969__jpg.rf.2f5594cfd6595c41af18ef15079ca2aa.jpg,0,anthracnose,0eb1fc13ae14,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose114__jpg.rf.105594a19e098d1d8dff0156510bbd51.jpg,0,anthracnose,504821d2f30b,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1284__jpg.rf.4999123db36949f095911a6bcc064be5.jpg,0,anthracnose,9629717e97a8,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose983__jpg.rf.093b1dc6e0576cde84060bb9585a9d3a.jpg,0,anthracnose,99ad7ad9beae,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1063__jpg.rf.5b01046d85a62cbc93b4526bd5e55908.jpg,0,anthracnose,f44aa99d67a7,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose161__jpg.rf.1db719ca2bb98bd0df5b4a8cc0d8930e.jpg,0,anthracnose,6831c27c004e,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1721__jpg.rf.8e8f8be213d69f9b27d0d1eaa1f53930.jpg,0,anthracnose,e6b74e41e475,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1367__jpg.rf.02b61c57e7a8c72bb22916a77ea5085a.jpg,0,anthracnose,6079e296d760,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1187__jpg.rf.a7f709172656531227f394760f5be9ab.jpg,0,anthracnose,8346d15c9b2a,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose718__jpg.rf.22184013e9403d016a6e78b090d76426.jpg,0,anthracnose,981f2774a9c4,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose129__jpg.rf.391848106de126f3425c1a2b6f402b2b.jpg,0,anthracnose,3fea184eba99,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose586__jpg.rf.9f405fbe3ed755920b442fdf0c7d72b6.jpg,0,anthracnose,3a17ee5e88a9,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose730__jpg.rf.7b7ffc2ee1e37ae6735afaf25016c509.jpg,0,anthracnose,831f4f7f875c,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1561__jpg.rf.5f0dd5d82d1a2c3c7f3511fad95a3267.jpg,0,anthracnose,3557044819e9,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose315__jpg.rf.8200195b7ca1bb73c7ade0f5848ed992.jpg,0,anthracnose,7bb7cc3ff975,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose359__jpg.rf.72ec1c9273bac2e319fa59c71d358e27.jpg,0,anthracnose,c4fd413e8638,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1299__jpg.rf.12679f4e4a52f6ec01e41b8eefcba843.jpg,0,anthracnose,c2c4dc76dace,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose102__jpg.rf.87b18ed41017e66c621a5f18e03204f1.jpg,0,anthracnose,1f04eef7b9ad,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose289__jpg.rf.8dc1058698a2499bf8d32a81385b4289.jpg,0,anthracnose,dead91a74880,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1412__jpg.rf.e7d5d3917f67ce7a823e12b55b80e4a0.jpg,0,anthracnose,99dd2c0edd92,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1144__jpg.rf.5adccc16af266d97b8b3af50aa2d7013.jpg,0,anthracnose,f122947b516d,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose86__jpg.rf.61868608fc39981169293c08484b27ec.jpg,0,anthracnose,5104fae9a9b6,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1059__jpg.rf.04255348f36de939b1af55757c9ad274.jpg,0,anthracnose,c9b5ebbda96b,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose610__jpg.rf.a861f7bb1dab8a4ecbd24779c2eac4f8.jpg,0,anthracnose,72403940df8c,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1487__jpg.rf.1577f4ef172cedaacde6bd8645401fba.jpg,0,anthracnose,b6f575b846da,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1615__jpg.rf.1bcebf122c3dfa727926fa2bd183963e.jpg,0,anthracnose,e43d3a2c75b9,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose448__jpg.rf.1b70f5a5e55368c9936782eeb93f4854.jpg,0,anthracnose,9d0a37f13d70,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1335__jpg.rf.81b1d79ea1e16cf6e7252ac0dba33d32.jpg,0,anthracnose,cbf5491f6ad3,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1045__jpg.rf.3e885a3571d96252e6388c089857c54f.jpg,0,anthracnose,ec1664793cd4,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1667__jpg.rf.954250f19879ae9b834fa1cec697c7e0.jpg,0,anthracnose,74f0704c9fc9,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose740__jpg.rf.bb396c802b9d33105fe0ad2ae8644e39.jpg,0,anthracnose,d5e69c8a5d5f,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1025__jpg.rf.56931084c34510278a6b9b62defe6fd9.jpg,0,anthracnose,35484bd7e6f0,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose310__jpg.rf.822b3007ed919991324f3653b0764794.jpg,0,anthracnose,febf8deb88e4,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose423__jpg.rf.388eee29d9f0194fed0be9a0d7061719.jpg,0,anthracnose,54945918d7ea,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1461__jpg.rf.ec5141b522024e8161bd75412b44426f.jpg,0,anthracnose,4807bf40a0a3,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1346__jpg.rf.460d43dfb0aacfdaa3b07d16dbdda0de.jpg,0,anthracnose,093f13f946f6,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1106__jpg.rf.a9291631b9b59667a12461bf5b76a062.jpg,0,anthracnose,9e3944faf956,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose304__jpg.rf.428d3df4cf7f85d5b95f82481a9bf044.jpg,0,anthracnose,b49d90cd5c93,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1226__jpg.rf.c16ce6aa9af1dc6ad18a0883455695df.jpg,0,anthracnose,41815d931c8f,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose797__jpg.rf.650f31dca0281650beeed3aba0f49c2a.jpg,0,anthracnose,5c065e310541,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1126__jpg.rf.b3113b3f3daab6b7934b4cac4ba83959.jpg,0,anthracnose,5a01b38a41d4,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose449__jpg.rf.6a696cae1083a756ae20c2a0b11bcbc3.jpg,0,anthracnose,14318b940449,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1568__jpg.rf.3f6932d39ecc71ca510c7d8e9f75d67b.jpg,0,anthracnose,7164900cf6de,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose846__jpg.rf.0c3cbd48e06571aa0a24563098f4414e.jpg,0,anthracnose,83d8b359eab1,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1265__jpg.rf.f6545a497162a45015dbdd345689a689.jpg,0,anthracnose,606c4d687b8e,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1478__jpg.rf.0325400dd0b1c33b1145ec3f6b37976d.jpg,0,anthracnose,6b7eb28c124d,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose708__jpg.rf.27eabbaf9ef3b85363286a83605a2b23.jpg,0,anthracnose,187403b0b515,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose550__jpg.rf.e915722314593cbd9b8fc09dc1338621.jpg,0,anthracnose,06edc6a63b6f,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose83__jpg.rf.254f2c0dc339453d8717f6f4eae1421d.jpg,0,anthracnose,e118a3557cd3,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose371__jpg.rf.b51f4a5b52d610064084da5a6dc04acd.jpg,0,anthracnose,556126b3f27a,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1480__jpg.rf.29ccd414a971d4747cbd4db88f6ba9ad.jpg,0,anthracnose,1decd566f3f8,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1100__jpg.rf.9a6db6dae549b20434b9621f559c5ed5.jpg,0,anthracnose,914b70e7f3c7,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose732__jpg.rf.bb8026b80d693504459698413921bba1.jpg,0,anthracnose,751d595d50a8,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1360__jpg.rf.88c5012293c122e318b203b460acbdb0.jpg,0,anthracnose,4db206bfcecc,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1419__jpg.rf.da7f93b4a4e99e0363f803063df248b7.jpg,0,anthracnose,f31b0c1a57b5,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose377__jpg.rf.51fb66fc243647d14f009a0900049b2d.jpg,0,anthracnose,63a008abf1d7,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose203__jpg.rf.9897db7642f95150f136f17bdf76654e.jpg,0,anthracnose,966aacfe1006,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1544__jpg.rf.b992e9b737a7fbc64c8984d5af57d0d7.jpg,0,anthracnose,78de37fb68d2,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1520__jpg.rf.d8c6fd8b2e113abfc665f6aff51ed585.jpg,0,anthracnose,d7cb03bebb66,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1006__jpg.rf.79916cfbca573ee8c6ce469ade6c82ca.jpg,0,anthracnose,43fffb4c98ce,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1182__jpg.rf.9bf3d1d5b4b058f2f04b0baac3b07c2b.jpg,0,anthracnose,54a36e8dfeab,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose543__jpg.rf.0154f359588be5f5f96132f8673a2cdc.jpg,0,anthracnose,086fa522c549,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose669__jpg.rf.cd72bb0865f991b118ff21cfce8d83b4.jpg,0,anthracnose,d678c95c0e58,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose625__jpg.rf.87db4a1b21c4f9004a1ea34e2cc06181.jpg,0,anthracnose,800c9a323d7b,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1313__jpg.rf.e5440b1432b53977349b2678aa00cf41.jpg,0,anthracnose,d14c897d6fd6,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose585__jpg.rf.73fad2f0b1c36af5c1d168b5b3e16d72.jpg,0,anthracnose,d389bdd4ee4c,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose614__jpg.rf.c740bd54c8436d4ce73e1bebef29258a.jpg,0,anthracnose,bb47297a41e8,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose621__jpg.rf.28dd5f315eabf6d374f7f2b284e68a84.jpg,0,anthracnose,4fdef9f6dfc5,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose457__jpg.rf.222b6c851a8ec18aceee59d83074954c.jpg,0,anthracnose,86aeb9f55795,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose341__jpg.rf.3f454951b669206e6706ecbef558b7ca.jpg,0,anthracnose,10885e763ca2,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose912__jpg.rf.88fe9a022a6be219cd7d11d47ff197d4.jpg,0,anthracnose,5b2fc469b751,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1420__jpg.rf.c8a93b8584866edea02fabe6a3904680.jpg,0,anthracnose,523f4b546417,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose283__jpg.rf.91db48f2fa119a5424db22d8a8be9513.jpg,0,anthracnose,656d3c6bf3fd,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose762__jpg.rf.5d3438188e0347653cf92a5b4fccc4c3.jpg,0,anthracnose,5304d3dcfff0,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1248__jpg.rf.5517ff7aa55b35af48630972fc5caae7.jpg,0,anthracnose,77fab9dc2658,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose444__jpg.rf.b5409e249a965afe2cfebcbf6992da21.jpg,0,anthracnose,6532de154c85,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose135__jpg.rf.5e2bba485a634d30d3c20a0667f0ee85.jpg,0,anthracnose,46e3c120d3ef,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1563__jpg.rf.51d569dc0e346da6030734fc724bb063.jpg,0,anthracnose,e2918516a28e,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1543__jpg.rf.68edbbb1e1ae0798c2a2aa31ca6d7b40.jpg,0,anthracnose,0a52fd080f12,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1569__jpg.rf.916644b772fa8004b00788c11cebae3a.jpg,0,anthracnose,0ed13f25b9b1,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1456__jpg.rf.83fe0bfef0995b90dc99a3d91eaa3d82.jpg,0,anthracnose,8ffc63a50056,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose712__jpg.rf.8f72150d0cf20479344caa9f26d0dcf2.jpg,0,anthracnose,c097c901e981,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose415__jpg.rf.5291e47040a005346e38dacb6892f735.jpg,0,anthracnose,d483db3a0179,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose585__jpg.rf.b69bfe941df06c2da95cdf5b22e3003b.jpg,0,anthracnose,0a1f14e80201,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1616__jpg.rf.e16381c4c00615ef1156350a15e19643.jpg,0,anthracnose,ccd97ffe6654,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1150__jpg.rf.409a948503c6840231f5d720256a76e7.jpg,0,anthracnose,ff84f9613f83,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose926__jpg.rf.32efa7549a86987b766bc0b1ddc9b65f.jpg,0,anthracnose,caadfbd33062,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1654__jpg.rf.73a97cbba13b0d3c6861e32b84be11f0.jpg,0,anthracnose,881574d5d0c8,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose123__jpg.rf.9ffd6b20ebe9262f4055780ee13273cc.jpg,0,anthracnose,9c2334138c5b,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose822__jpg.rf.2798ceb756b35f91dade0d69ad6eac43.jpg,0,anthracnose,bdb578277b6d,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose477__jpg.rf.c273b7e3646e46e23e96d5bdbee14ba0.jpg,0,anthracnose,9ce91a73ba89,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose892__jpg.rf.e0ba6617256261a10fcd3a6ab455905d.jpg,0,anthracnose,3561fc6e0694,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1057__jpg.rf.4301b9ebc4ef13a7f0224eb8a9eea762.jpg,0,anthracnose,6884e734638a,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose948__jpg.rf.7438286ebdc40b4153c5afd7b3e3c1ce.jpg,0,anthracnose,b66e03c2929f,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose809__jpg.rf.238b551c35bbc562e343e01bd77a0f0c.jpg,0,anthracnose,a5ec24a6295e,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose909__jpg.rf.e109fbba5a196bedc78701702052f211.jpg,0,anthracnose,8dcccd75689d,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1322__jpg.rf.31c839a6b30f29515f7d9a76bb98afd0.jpg,0,anthracnose,c99c6f4313cf,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose790__jpg.rf.af91cc2ee8a2f94f504cb3320c35c549.jpg,0,anthracnose,babfc1461494,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1700__jpg.rf.00fd60cdfe99108e83264a48a3b94602.jpg,0,anthracnose,7b482c931058,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1323__jpg.rf.bace150a482dcc294050a4ddb32a72ef.jpg,0,anthracnose,4d29f9b8d8e3,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose839__jpg.rf.c076e887f1e1d4d84e949496df16e884.jpg,0,anthracnose,5fc50900a258,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose76__jpg.rf.8cb27785108977ef8c2b40edbeceaf2e.jpg,0,anthracnose,feb035f7d8de,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose81__jpg.rf.03857eddcf03f39c40398cbc1a957800.jpg,0,anthracnose,882ecbf887ae,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1209__jpg.rf.7aa723e97e4dabf534570a106f13c9da.jpg,0,anthracnose,c6de3cb4be24,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1655__jpg.rf.a93396211134b41097e410009dd902e8.jpg,0,anthracnose,881574d5d0c8,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose983__jpg.rf.69a7c5ec45e4a5eec9029bcb1fcbba94.jpg,0,anthracnose,6fdf9eb9d5e1,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose507__jpg.rf.137afc716fbdc5622318fbf2ce509d0d.jpg,0,anthracnose,226adcdf827e,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose290__jpg.rf.af7f4cd3fc3b7961404cb39581392ba1.jpg,0,anthracnose,e03690881f6a,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1494__jpg.rf.397d5f01276433eeeddebf7acaab7f9a.jpg,0,anthracnose,a5a653f1fb7d,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose675__jpg.rf.57666060d61b20cc1efbb37b1dfc9a1b.jpg,0,anthracnose,4f953e0f8852,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose575__jpg.rf.f5f66956870679e1496c537fc845d0c9.jpg,0,anthracnose,5dce3fb68aec,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1408__jpg.rf.dd60e8abe386df82bed951d4e9e9b8f2.jpg,0,anthracnose,512babf2c1d8,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1414__jpg.rf.1d1291b2d58f180e4ccc8772e05998da.jpg,0,anthracnose,c77fa16253c3,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose284__jpg.rf.a9f329fac86771a6349611f32c34de5a.jpg,0,anthracnose,cd021c574737,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1334__jpg.rf.13c3d2e3ff2b9ae5a720351ac18e0b34.jpg,0,anthracnose,2b40ad2883ac,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1169__jpg.rf.fce11567ef923bf22b77888ba5676b89.jpg,0,anthracnose,7853c77633ae,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1367__jpg.rf.6cfbe1449a8063c3d88974755f542f02.jpg,0,anthracnose,10f9d0289ed0,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose196__jpg.rf.43eddb64cd336b8b15777319b922ebb6.jpg,0,anthracnose,a3b43dd024f9,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose43__jpg.rf.eddbf28d7c5e65dc61be2ecf2ba0cd37.jpg,0,anthracnose,38c3da07a4da,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1657__jpg.rf.dbc87542b4fffee2f6cff69b0ddf49bc.jpg,0,anthracnose,023a5433e999,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose902__jpg.rf.82a81b46411cf82520ab695217cf974c.jpg,0,anthracnose,920076ce4d08,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose450__jpg.rf.e628c18a53a51daf674f9134565c6d79.jpg,0,anthracnose,44ef3c801501,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1509__jpg.rf.b4ea75e48d7c3c3c562bcefe559b76bb.jpg,0,anthracnose,890c64349744,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose874__jpg.rf.11f71c5dd0405b5da774c0554cd5de5a.jpg,0,anthracnose,3638d27b0a82,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose56__jpg.rf.fe06bd7c1141138fcdb78b07835adee6.jpg,0,anthracnose,3ac56bcf07d5,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose421__jpg.rf.439043c7374e4d7ee6b207db2d0ca5d0.jpg,0,anthracnose,61427003dd56,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1144__jpg.rf.6404a75bb220b404680141084f1b408d.jpg,0,anthracnose,83f6b1a4f676,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1573__jpg.rf.9d0268fd0505179cef84ec0561c42fd0.jpg,0,anthracnose,10531502dd5b,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1609__jpg.rf.5073405c43b2236081848131b9db6348.jpg,0,anthracnose,3359b93125e1,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1492__jpg.rf.8e5f3f1b89549b0db2ab3691d15988c8.jpg,0,anthracnose,91cd4fe4ee67,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose210__jpg.rf.913c526eb6da498b8fb96adc01776277.jpg,0,anthracnose,6a7b556b0bae,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose161__jpg.rf.5c4b356247c5e32d44dab4accc852d5c.jpg,0,anthracnose,3e28eeda45ef,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose236__jpg.rf.ee209b127f3e3b072804901b9494ff04.jpg,0,anthracnose,4fabac38db46,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1234__jpg.rf.51f256d09d2dc3d5c923d689d148df11.jpg,0,anthracnose,14f6ec29dc53,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose871__jpg.rf.12001db3253e5fc203bab759a4be6c48.jpg,0,anthracnose,1d33c3629d02,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose905__jpg.rf.f9e39bcf5dcefc33042050d9dbd25ef6.jpg,0,anthracnose,20e5ed3dca5f,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose74__jpg.rf.2384b8779da191204d1f2fa33fe46b18.jpg,0,anthracnose,f22920aa6151,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose168__jpg.rf.7dc6b82edac75ab79d7aced9fae097bf.jpg,0,anthracnose,7ef3879e1541,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose9__jpg.rf.17afe1828068653f386c415e7d4ccfa4.jpg,0,anthracnose,412eea1f9243,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose723__jpg.rf.2969106d53ca2f249d59f1717aa995e3.jpg,0,anthracnose,8cef09ff4db0,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1128__jpg.rf.2f8fef3114a3c37d7139b2637c9b5cac.jpg,0,anthracnose,3a50beb965b6,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose912__jpg.rf.54533413f7b4bb800dfe611c40fe4874.jpg,0,anthracnose,0261bd219257,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose1515__jpg.rf.ad51067a38f135d316a614b241325afe.jpg,0,anthracnose,f88ae33c9e77,val,0
cashew_leaf_dataset_raw/anthracnose/anthracnose559__jpg.rf.6fead75cd9b4b818008aa55152a372b6.jpg,0,anthracnose,6a9dd13e1fd0,val,0
cashew_leaf_dataset_raw/healthy/healthy687__jpg.rf.2789162410ab9e153908d73fc7f53485.jpg,1,healthy,f15ed035fd0f,val,0
cashew_leaf_dataset_raw/healthy/healthy761__jpg.rf.9c07b600a98537e9f296a6ddd9a35b8c.jpg,1,healthy,22a6d751d8dc,val,0
